DATE, OPEN, HIGH, LOW, CLOSE, VOL, p
20141009,185.82,186.17,180.75,181.27,4893145,0
20141010,181.57,182.95,180.06,180.38,4405622,0
20141013,181.00,183.19,178.50,178.77,3436638,0
20141014,179.48,181.79,177.77,178.70,3557237,0
20141015,176.49,177.95,171.52,177.24,6330496,0
20141016,172.02,176.29,171.26,172.58,7798623,0
20141017,175.80,177.54,175.10,176.91,4950997,0
20141020,176.22,178.00,175.82,177.84,2307927,0
20141021,179.22,180.36,178.36,180.18,2652821,0
20141022,180.55,180.80,176.83,176.83,3088270,0
20141023,178.80,181.10,178.71,180.06,3397006,0
20141024,180.27,183.49,180.01,183.35,2900671,0
20141027,182.86,184.16,182.31,183.91,2388446,0
20141028,184.16,186.32,183.20,186.32,3036526,0
20141029,186.09,187.31,185.39,186.08,3378961,0
20141030,185.48,187.10,185.17,186.97,2905992,0
20141031,189.24,190.00,188.12,189.99,3357146,0
20141103,190.35,191.98,189.75,190.83,2305281,0
20141104,190.47,190.97,188.82,190.27,2027621,0
20141105,191.58,191.87,189.61,189.84,3141124,0
20141106,190.38,191.44,189.78,191.00,1915405,0
20141107,191.25,191.48,189.30,190.71,1981390,0
20141110,190.51,191.87,190.51,191.80,1553929,0
20141111,191.81,192.68,190.53,191.88,1629826,0
20141112,190.66,190.89,189.33,190.18,2322218,0
20141113,190.84,191.19,189.20,190.24,1749632,0
20141114,190.36,190.84,189.62,189.98,1691559,0
20141117,189.52,191.19,189.22,189.93,1593391,0
20141118,189.62,190.66,189.59,189.64,1812415,0
20141119,189.71,189.99,188.19,189.19,2260143,0
20141120,187.82,189.86,187.55,189.75,2849995,0
20141121,191.52,191.65,189.37,189.59,2367908,0
20141124,190.14,190.89,189.67,190.07,2028819,0
20141125,190.50,190.50,188.20,188.86,3677892,0
20141126,189.92,189.92,187.73,188.52,2024075,0
20141128,188.40,189.49,188.12,188.41,1195167,0
20141201,188.00,188.62,185.59,188.20,2468967,0
20141202,189.31,190.94,188.81,190.19,3116089,0
20141203,189.75,191.82,189.33,190.95,3049585,0
20141204,190.78,192.34,189.96,191.95,3162010,0
20141205,192.72,196.93,192.54,195.45,3625473,0
20141208,195.45,198.06,194.51,196.62,2714961,0
20141209,193.69,197.22,192.90,196.89,4568408,0
20141210,195.48,195.99,191.60,192.00,6506655,0
20141211,193.00,194.94,192.50,193.54,3179459,0
20141212,191.71,192.63,188.07,188.82,3838914,0
20141215,190.24,190.81,185.41,185.54,4729064,0
20141216,183.96,186.93,182.40,183.31,4181927,0
20141217,184.11,186.50,183.63,185.03,5074804,0
20141218,188.00,191.66,187.81,191.61,4209608,0
20141219,192.26,195.00,192.03,193.28,4798226,0
20141222,193.92,194.50,192.76,194.44,3056427,0
20141223,195.34,196.10,194.73,195.50,2346066,0
20141224,196.61,196.75,195.01,195.89,697700,0
20141226,196.09,196.49,195.40,195.45,1016252,0
20141229,195.57,196.96,194.82,196.19,1229873,0
20141230,195.50,196.50,194.58,195.71,1136152,0
20141231,196.65,196.83,193.77,193.83,1566780,0
20150102,195.30,195.73,192.70,194.41,1877748,0
20150105,193.06,194.04,187.48,188.34,3417017,0
20150106,188.30,188.66,183.93,184.53,3430666,0
20150107,186.85,187.99,185.77,187.28,1896784,0
20150108,189.35,190.82,189.25,190.27,1962464,0
20150109,190.48,191.31,186.96,187.35,1980679,0
20150112,187.36,187.53,184.11,185.07,2084188,0
20150113,186.58,189.38,183.37,184.93,2745342,0
20150114,181.18,182.51,178.10,180.23,5204732,0
20150115,180.18,181.60,177.50,178.49,3145989,0
20150116,176.73,180.10,174.06,177.23,5124104,0
20150120,177.57,178.33,174.23,175.63,3615587,0
20150121,174.55,178.39,172.82,177.15,3737031,0
20150122,178.81,182.59,177.25,182.04,6228247,0
20150123,181.43,182.98,180.42,180.49,3123779,0
20150126,178.72,180.99,178.06,180.42,2736529,0
20150127,177.24,178.64,176.30,176.49,3335640,0
20150128,177.73,177.97,172.97,173.05,3017283,0
20150129,173.18,176.30,173.07,175.99,2421445,0
20150130,174.13,175.69,172.32,172.41,3037367,0
20150202,172.99,175.60,172.26,175.49,2975305,0
20150203,176.01,180.48,175.91,180.24,3766909,0
20150204,178.72,180.71,178.53,178.78,2980541,0
20150205,179.44,181.60,179.23,180.77,2434365,0
20150206,182.05,184.62,181.14,183.43,3250893,0
20150209,181.69,182.95,181.15,182.22,2421853,0
20150210,183.35,184.80,182.35,184.56,2556334,0
20150211,184.07,188.19,183.75,187.65,4079642,0
20150212,188.25,190.00,187.40,189.78,3086685,0
20150213,189.87,191.33,188.34,189.00,2720401,0
20150217,188.78,190.63,188.31,190.02,2123317,0
20150218,189.54,190.04,187.82,188.67,1850721,0
20150219,187.68,189.85,187.27,189.11,1470372,0
20150220,188.35,191.64,187.05,191.51,2317113,0
20150223,190.74,190.74,189.27,190.31,1691133,0
20150224,190.03,193.28,189.68,192.22,2627289,0
20150225,191.55,192.45,190.46,191.72,2775703,0
20150226,190.51,192.47,190.00,192.20,2449264,0
20150227,191.19,192.50,189.79,189.79,2572381,0
20150302,190.00,191.92,189.78,191.79,1659394,0
20150303,190.70,192.87,190.57,191.27,1487767,0
20150304,190.35,190.82,188.98,189.67,1648467,0
20150305,190.13,190.72,189.07,190.08,1330072,0
20150306,187.58,191.40,186.58,186.91,4103633,0
20150309,187.30,188.79,186.57,187.93,2233659,0
20150310,185.59,186.14,182.71,182.71,2768460,0
20150311,183.30,185.84,183.01,184.18,2098595,0
20150312,185.94,190.00,185.94,189.95,3114792,0
20150313,188.87,189.74,186.16,189.34,3095099,0
20150316,190.04,192.49,189.90,191.90,2127669,0
20150317,190.97,191.24,188.80,190.57,1883231,0
20150318,189.67,193.04,189.20,192.32,2790127,0
20150319,191.76,191.76,189.09,189.97,2097075,0
20150320,190.47,193.92,189.90,193.13,3473782,0
20150323,193.27,194.25,191.96,191.96,1590524,0
20150324,191.94,192.51,191.16,191.28,1799127,0
20150325,191.08,191.23,187.35,187.35,2542039,0
20150326,186.52,187.97,185.02,187.24,2377241,0
20150327,187.19,188.48,186.27,188.06,1539551,0
20150330,189.24,192.00,189.19,191.02,2403833,0
20150331,190.34,190.55,187.97,187.97,2146581,0
20150401,187.94,192.33,186.96,192.23,4031448,0
20150402,191.73,192.73,190.85,191.55,2296301,0
20150406,190.18,192.64,188.95,192.05,1997035,0
20150407,192.52,193.64,192.24,192.39,1778008,0
20150408,193.04,193.85,192.20,192.56,1997262,0
20150409,192.86,195.09,192.41,194.89,1986490,0
20150410,194.65,195.86,194.09,195.64,1764768,0
20150413,195.32,197.38,194.77,195.58,2196136,0
20150414,196.98,198.49,195.71,197.72,3267415,0
20150415,198.21,202.14,197.39,201.10,5066095,0
20150416,202.70,202.87,198.70,200.21,5976908,0
20150417,197.84,198.25,195.65,197.35,4578358,0
20150420,199.07,199.60,197.92,198.10,2616642,0
20150421,198.97,199.50,196.58,196.84,1868271,0
20150422,197.91,199.16,196.57,198.32,1938132,0
20150423,198.16,200.49,197.60,199.31,2053443,0
20150424,199.00,199.10,197.45,197.99,1445668,0
20150427,198.76,199.31,196.37,196.52,1767077,0
20150428,196.20,197.61,194.40,197.49,1909359,0
20150429,195.79,199.73,195.48,198.56,2480559,0
20150430,198.40,199.75,195.40,196.42,2732817,0
20150501,198.45,198.57,196.83,197.53,2029500,0
20150504,198.26,199.72,197.90,199.30,1581596,0
20150505,198.31,200.39,196.72,197.29,2287530,0
20150506,197.75,198.59,194.01,196.25,2433695,0
20150507,196.26,197.95,194.81,197.39,1795322,0
20150508,199.10,201.34,199.10,200.50,3192457,0
20150511,200.29,201.95,200.29,201.73,1966678,0
20150512,200.48,201.04,198.07,200.53,2247452,0
20150513,200.47,201.75,199.85,201.43,2143328,0
20150514,202.33,202.88,201.43,202.62,1957048,0
20150515,202.55,202.97,201.82,202.97,1490299,0
20150518,202.65,205.18,202.64,204.66,2164617,0
20150519,204.99,206.20,204.55,205.40,2370071,0
20150520,205.17,205.96,204.15,205.08,1831225,0
20150521,204.60,205.21,204.18,204.95,2225002,0
20150522,204.66,208.26,204.63,207.80,3040357,0
20150526,207.52,207.52,205.00,206.38,3336312,0
20150527,206.89,209.68,205.87,209.06,3011464,0
20150528,208.08,208.59,207.28,208.48,3084930,0
20150529,208.23,208.27,205.62,206.19,2255524,0
20150601,207.32,208.82,206.89,207.81,2088203,0
20150602,206.85,207.84,205.65,206.43,2230654,0
20150603,207.52,210.17,206.77,208.29,2417000,0
20150604,207.60,210.06,207.00,208.87,3462485,0
20150605,210.70,211.94,208.55,210.45,3225056,0
20150608,211.15,211.70,209.45,209.79,2180658,0
20150609,210.00,210.44,207.62,209.02,2278834,0
20150610,209.72,213.40,209.36,213.13,2677304,0
20150611,213.17,214.60,212.87,213.94,2024123,0
20150612,213.48,214.01,212.01,213.06,2006235,0
20150615,210.89,212.34,210.38,211.76,1903767,0
20150616,211.85,213.57,211.13,213.56,1954185,0
20150617,213.59,214.50,212.57,212.93,1778397,0
20150618,213.45,215.01,212.01,214.60,2167188,0
20150619,214.12,215.00,213.19,213.19,4163396,0
20150622,215.06,216.81,215.00,216.51,2006095,0
20150623,216.92,218.77,216.64,218.40,2735585,0
20150624,216.20,217.00,213.70,214.43,3945152,0
20150625,215.15,215.80,212.49,212.82,2434684,0
20150626,213.62,214.61,212.55,213.17,2762606,0
20150629,210.14,211.22,207.65,207.65,3292821,0
20150630,209.89,210.79,208.15,208.79,4167331,0
20150701,211.63,212.49,208.95,209.94,2820266,0
20150702,209.94,210.63,208.50,209.20,1816596,0
20150706,206.71,208.53,206.26,208.04,2816813,0
20150707,207.98,208.97,203.20,208.21,3304151,0
20150708,206.30,206.79,203.70,204.06,2185114,0
20150709,207.13,207.55,204.44,204.81,2256224,0
20150710,207.72,207.98,206.18,207.19,1840567,0
20150713,209.44,210.31,208.65,210.12,2041670,0
20150714,210.01,212.76,209.70,212.16,2090696,0
20150715,213.54,213.61,211.43,212.96,2536657,0
20150716,211.39,214.14,209.32,211.18,4405218,0
20150717,210.76,212.80,209.79,212.46,2848961,0
20150720,212.68,214.00,211.21,212.39,2175433,0
20150721,211.98,212.80,210.75,211.50,1985341,0
20150722,211.80,213.72,211.75,213.25,2301294,0
20150723,213.66,214.61,210.70,211.05,2192661,0
20150724,211.45,211.45,206.90,207.35,2453880,0
20150727,205.45,205.84,203.50,205.02,2910477,0
20150728,207.14,207.18,204.60,206.24,2018072,0
20150729,206.57,208.13,205.67,206.84,1987293,0
20150730,206.03,207.35,205.10,207.20,1342938,0
20150731,207.40,207.47,204.90,205.07,1644029,0
20150803,205.75,205.95,202.84,204.69,2075500,0
20150804,205.01,207.15,204.80,205.17,1451455,0
20150805,206.94,207.78,204.93,205.70,1535537,0
20150806,206.00,206.70,204.30,205.09,1485778,0
20150807,205.30,206.64,202.32,203.44,1691113,0
20150810,204.59,206.57,204.34,205.97,1640337,0
20150811,203.50,203.92,200.66,201.70,2553963,0
20150812,199.90,201.55,196.58,201.13,2789694,0
20150813,200.72,201.95,199.58,200.74,3353617,0
20150814,200.83,202.55,200.74,202.02,3567146,0
20150817,201.01,202.86,199.78,202.57,1600670,0
20150818,202.12,203.10,201.18,201.18,1665404,0
20150819,200.02,202.75,199.14,200.95,2721380,0
20150820,198.43,199.22,196.75,196.75,3140005,0
20150821,193.66,194.60,187.58,187.74,5406193,0
20150824,178.46,186.89,172.10,179.46,7183557,0
20150825,185.89,187.33,177.71,178.22,7204780,0
20150826,183.04,185.06,179.11,184.40,5561817,0
20150827,186.81,189.86,185.43,189.21,3798482,0
20150828,187.59,188.85,186.26,187.75,2413053,0
20150831,187.69,190.25,187.18,188.60,2857984,0
20150901,184.24,186.47,181.08,182.12,5494486,0
20150902,184.87,185.82,182.51,184.51,3043803,0
20150903,185.00,187.89,184.28,185.06,2902175,0
20150904,182.26,182.83,179.13,180.38,4295588,0
20150908,183.91,186.31,183.65,185.88,3060052,0
20150909,189.55,191.75,185.26,185.68,4756838,0
20150910,185.45,187.82,184.77,185.91,3042592,0
20150911,185.43,185.82,183.32,185.27,2536786,0
20150914,185.60,185.86,183.30,183.94,2746271,0
20150915,184.78,188.02,184.19,187.45,3092831,0
20150916,187.96,189.30,186.59,188.64,2717753,0
20150917,188.45,190.57,186.00,186.45,3712648,0
20150918,183.20,183.38,180.55,180.94,6529889,0
20150921,183.30,184.41,181.70,183.35,2947153,0
20150922,180.89,181.00,178.01,179.72,4166934,0
20150923,179.81,180.19,177.75,179.41,2732623,0
20150924,177.66,177.98,174.82,176.91,3910036,0
20150925,179.20,181.11,178.16,179.83,3026501,0
20150928,178.46,178.46,172.75,173.02,3898527,0
20150929,173.01,173.30,167.49,171.86,4419120,0
20150930,174.58,175.08,172.16,173.76,2931453,0
20151001,174.40,176.17,173.04,176.02,3612953,0
20151002,172.14,177.10,169.87,177.01,4469873,0
20151005,178.23,181.06,177.83,180.70,3411878,0
20151006,180.20,181.28,179.47,180.32,1859061,0
20151007,181.80,183.79,180.54,182.23,2594918,0
20151008,181.18,182.47,179.75,181.07,3253394,0
20151009,180.96,182.29,178.21,179.19,3334864,0
20151012,180.80,181.20,179.01,180.23,3059829,0
20151013,179.57,183.14,179.50,180.97,2918822,0
20151014,180.73,182.21,179.14,179.51,3252009,0
20151015,176.73,185.75,175.76,184.96,5720088,0
20151016,185.12,186.65,183.63,185.18,2977469,0
20151019,183.48,186.50,183.15,185.74,2665724,0
20151020,185.20,185.97,183.90,185.51,2736241,0
20151021,186.22,186.22,179.55,179.70,3711065,0
20151022,180.23,184.19,180.20,183.56,2609637,0
20151023,185.16,186.36,184.43,185.50,2935718,0
20151026,187.10,188.00,186.62,187.01,2573727,0
20151027,186.00,186.83,184.50,186.31,1932290,0
20151028,186.71,191.48,186.17,191.32,3231934,0
20151029,191.00,191.96,189.33,189.89,3068096,0
20151030,189.76,190.09,187.24,187.50,2791644,0
20151102,188.32,190.43,187.68,189.68,2531476,0
20151103,189.25,191.87,189.05,190.69,2443204,0
20151104,191.00,192.89,190.31,191.65,2174279,0
20151105,192.54,193.28,191.00,192.02,2186265,0
20151106,196.00,199.47,195.90,199.17,4270825,0
20151109,199.04,199.90,196.32,196.76,2604360,0
20151110,196.58,198.22,195.27,197.81,2149921,0
20151111,198.29,198.93,196.73,197.39,1645959,0
20151112,196.19,196.19,192.26,192.77,3166928,0
20151113,192.63,193.38,190.06,190.39,2483957,0
20151116,189.99,192.16,188.01,192.16,4626574,0
20151117,192.67,193.00,190.32,190.57,1783839,0
20151118,191.05,194.05,191.01,193.66,2509231,0
20151119,193.82,194.21,191.67,193.03,1835761,0
20151120,193.00,193.49,191.11,191.47,2932129,0
20151123,191.30,191.49,188.52,189.19,2671721,0
20151124,188.02,189.79,186.56,188.67,2679373,0
20151125,188.99,189.77,188.15,189.15,1495611,0
20151127,189.16,191.19,188.85,190.47,1092728,0
20151130,190.50,191.08,189.24,190.02,3415027,0
20151201,191.22,193.15,190.01,193.07,4141469,0
20151202,193.30,193.84,189.80,190.26,1817187,0
20151203,190.66,191.65,184.73,185.20,3598980,0
20151204,185.61,190.62,184.75,189.99,3517235,0
20151207,190.00,190.12,185.00,185.49,3499925,0
20151208,183.92,184.47,181.84,182.92,2663754,0
20151209,182.02,184.85,179.83,180.71,3907459,0
20151210,180.99,183.93,180.31,182.11,2212337,0
20151211,179.68,180.15,175.47,176.56,3750058,0
20151214,176.67,178.63,172.90,176.40,5102368,0
20151215,178.98,183.28,178.85,182.01,3398685,0
20151216,184.01,186.88,181.68,186.21,3191740,0
20151217,186.88,187.89,182.61,182.61,2807871,0
20151218,181.20,181.90,175.39,175.49,6740815,0
20151221,177.50,178.15,175.83,177.75,2472858,0
20151222,178.90,180.69,177.05,180.05,2312805,0
20151223,180.70,183.00,180.46,182.95,2367940,0
20151224,182.27,183.17,182.02,182.47,1107633,0
20151228,181.77,181.93,179.84,181.62,1723330,0
20151229,182.82,184.18,182.50,183.53,1848921,0
20151230,183.28,183.53,181.84,182.01,1514347,0
20151231,181.16,182.88,180.03,180.23,1773881,0
20160104,175.79,177.19,173.76,177.14,3745474,0
20160105,176.71,177.50,172.92,174.09,4521610,0
20160106,171.31,172.02,169.10,169.84,5539404,0
20160107,166.67,169.50,163.60,164.62,5687935,0
20160108,166.75,168.42,163.63,163.94,4929788,0
20160111,165.00,166.46,163.34,165.73,4386469,0
20160112,166.89,168.18,163.30,165.71,4441260,0
20160113,166.46,167.10,157.92,158.99,5252478,0
20160114,160.30,162.51,156.76,161.39,4272470,0
20160115,156.70,157.99,153.81,155.61,6237182,0
20160119,157.56,158.76,155.28,156.82,5860559,0
20160120,154.10,158.37,151.65,153.75,9369148,0
20160121,153.97,155.16,151.49,151.65,5738849,0
20160122,154.58,156.99,153.86,156.86,5583770,0
20160125,156.40,156.53,151.12,151.12,5051693,0
20160126,151.41,156.10,151.19,154.45,5237676,0
20160127,153.59,158.43,153.19,153.72,5153084,0
20160128,155.01,158.05,152.53,157.06,4292910,0
20160129,158.64,161.59,157.78,161.56,4887892,0
20160201,160.41,161.00,158.45,159.65,2963524,0
20160202,157.00,157.00,150.15,151.70,6316219,0
20160203,152.50,153.84,147.01,152.68,5893224,0
20160204,152.30,157.95,152.01,156.49,4573051,0
20160205,157.57,159.70,155.69,156.47,4596102,0
20160208,153.83,153.83,145.25,149.25,8680044,0
20160209,145.52,149.95,145.10,148.25,6919394,0
20160210,150.00,153.38,147.21,147.23,7609581,0
20160211,143.41,144.41,139.05,140.69,10252167,0
20160212,143.75,146.51,143.70,146.13,9009284,0
20160216,149.60,150.48,147.45,149.02,10198018,0
20160217,150.80,151.87,150.31,150.94,5578840,0
20160218,151.25,152.00,147.37,147.73,5895488,0
20160219,147.00,147.73,145.43,146.91,5257315,0
20160222,149.20,149.99,148.23,148.79,4287935,0
20160223,148.00,148.05,144.05,144.91,4249590,0
20160224,143.08,145.64,140.26,145.56,5714714,0
20160225,146.00,149.07,145.23,148.25,4299645,0
20160226,149.72,151.97,149.01,150.25,5924462,0
20160229,149.75,150.29,148.32,149.53,5506409,0
20160301,150.95,154.77,150.68,154.65,6490380,0
20160302,154.75,155.41,153.45,154.20,5047517,0
20160303,154.00,155.66,153.36,155.33,3615826,0
20160304,156.37,158.85,155.29,156.84,5256715,0
20160307,156.00,156.37,154.41,155.35,2771943,0
20160308,154.00,154.23,151.50,151.60,3830392,0
20160309,152.11,152.50,149.18,149.91,3250915,0
20160310,150.41,153.60,148.84,151.02,4631750,0
20160311,153.28,154.16,152.37,153.94,4058665,0
20160314,153.66,154.45,152.13,153.49,3317896,0
20160315,152.65,152.74,150.90,152.03,3731425,0
20160316,150.92,152.85,149.71,150.54,4310259,0
20160317,150.39,153.98,148.75,152.91,4431729,0
20160318,153.91,158.18,153.87,157.60,7413219,0
20160321,157.24,158.90,155.75,156.29,4410159,0
20160322,155.50,155.59,153.36,154.20,3521484,0
20160323,154.25,155.55,153.59,154.08,3633368,0
20160324,152.40,153.04,150.13,153.00,3693406,0
20160328,153.14,154.64,152.38,153.84,2308573,0
20160329,152.87,155.35,151.50,155.03,2919470,0
20160330,156.13,158.02,154.89,156.50,3130594,0
20160331,156.18,157.48,156.06,156.98,2927346,0
20160401,156.46,160.01,155.09,159.82,3373383,0
20160404,159.97,160.00,157.39,157.77,2478645,0
20160405,156.44,156.53,154.55,155.35,2822667,0
20160406,155.26,156.27,153.92,155.19,2927406,0
20160407,153.65,154.03,149.37,150.41,4786805,0
20160408,152.07,152.87,150.01,150.28,3122203,0
20160411,151.18,153.90,150.41,152.20,3464286,0
20160412,152.67,155.09,151.30,154.31,2732861,0
20160413,156.53,159.99,156.38,159.85,5151130,0
20160414,159.53,162.27,159.15,160.91,3067064,0
20160415,161.23,161.78,158.20,158.52,3467926,0
20160418,157.61,160.00,157.15,159.02,3031476,0
20160419,157.75,163.70,157.00,162.65,5832226,0
20160420,162.00,167.45,161.94,166.98,4802171,0
20160421,166.55,168.90,165.01,165.32,4165144,0
20160422,165.79,167.49,165.66,166.75,2680296,0
20160425,166.00,167.39,164.06,165.09,2472984,0
20160426,165.38,166.00,164.22,165.84,2251595,0
20160427,165.83,168.65,164.93,166.92,3323594,0
20160428,165.35,167.32,164.01,164.29,2528028,0
20160429,163.80,164.68,162.56,164.11,2890849,0
20160502,165.08,167.19,163.99,166.18,1998361,0
20160503,163.66,164.11,161.37,163.14,2776969,0
20160504,161.20,162.60,159.09,160.07,3203857,0
20160505,160.78,160.82,158.50,159.53,2366854,0
20160506,158.19,160.17,157.01,158.85,2306976,0
20160509,158.20,159.85,156.79,157.51,2097854,0
20160510,158.67,161.50,158.39,161.42,2379590,0
20160511,161.36,162.53,159.28,159.42,2096918,0
20160512,160.32,161.47,157.31,158.07,2448136,0
20160513,157.88,159.71,155.26,155.34,2550093,0
20160516,155.34,156.90,154.60,155.38,3177707,0
20160517,154.74,157.11,153.77,154.65,2701459,0
20160518,154.81,160.00,154.65,159.94,3653260,0
20160519,158.68,159.95,154.52,154.70,4711959,0
20160520,155.76,156.41,153.92,154.51,3247841,0
20160523,154.44,156.09,153.74,155.45,2767609,0
20160524,156.67,158.55,156.44,157.59,3039543,0
20160525,158.06,162.29,158.03,161.25,3260320,0
20160526,161.16,161.33,159.17,159.22,2576124,0
20160527,158.70,160.40,158.32,159.53,2157794,0
20160531,160.40,161.65,158.55,159.48,2916146,0
20160601,157.90,160.55,156.00,159.97,2581557,0
20160602,160.14,160.33,158.46,159.28,2257052,0
20160603,155.86,156.54,153.86,155.67,4329320,0
20160606,156.25,157.91,155.77,157.06,2540381,0
20160607,157.20,157.47,155.17,155.17,2489706,0
20160608,155.20,156.58,153.91,154.64,2426771,0
20160609,153.79,154.29,152.46,153.17,2712162,0
20160610,151.35,151.66,149.57,149.89,3780408,0
20160613,149.00,151.32,148.59,148.63,3385841,0
20160614,148.22,149.05,145.45,146.19,5069610,0
20160615,147.16,148.70,145.90,146.16,2981372,0
20160616,145.00,146.99,143.53,146.63,3499194,0
20160617,146.63,148.23,145.46,145.64,4296532,0
20160620,148.50,150.50,147.58,147.75,3338934,0
20160621,148.50,148.83,147.12,148.35,2424787,0
20160622,148.01,150.12,147.99,148.14,2487606,0
20160623,150.56,152.80,150.14,152.66,2940458,0
20160624,143.03,146.42,140.92,141.86,9442225,0
20160627,140.07,141.23,138.20,139.51,7397164,0
20160628,142.21,142.62,139.82,142.41,5041530,0
20160629,143.60,145.55,142.93,145.50,3804113,0
20160630,146.67,148.88,145.37,148.58,4528624,0
20160701,148.49,150.70,148.07,148.25,3096778,0
20160705,146.72,146.94,143.33,144.45,3942959,0
20160706,142.94,145.94,142.62,145.58,2941759,0
20160707,146.00,148.09,145.36,147.00,2578292,0
20160708,149.36,150.92,148.31,150.38,3281405,0
20160711,151.49,152.98,151.38,152.19,3042069,0
20160712,154.00,157.25,153.92,156.92,5119409,0
20160713,157.00,158.27,156.15,157.92,4276430,0
20160714,160.29,163.24,160.01,162.54,5087724,0
20160715,162.86,163.14,160.70,161.64,3078402,0
20160718,162.36,164.09,162.01,163.33,4734502,0
20160719,162.02,164.08,160.73,161.41,5399685,0
20160720,162.55,162.89,159.22,161.77,3547824,0
20160721,161.71,161.90,159.77,160.05,2997187,0
20160722,160.29,160.73,159.86,160.41,1811695,0
20160725,159.64,161.33,159.61,160.51,1956099,0
20160726,160.68,161.50,159.42,161.16,2150146,0
20160727,161.20,162.17,160.41,160.99,2317561,0
20160728,160.18,160.96,158.84,160.53,2047424,0
20160729,159.51,160.19,158.65,158.81,2388194,0
20160801,158.81,159.92,157.93,158.18,2316300,0
20160802,157.65,158.46,155.37,156.06,3182783,0
20160803,156.45,158.95,156.18,158.34,2284670,0
20160804,158.22,158.90,157.41,158.05,2005699,0
20160805,159.75,162.13,159.20,162.09,2676100,0
20160808,162.10,163.98,162.01,162.83,2266612,0
20160809,162.50,164.58,162.50,163.44,1957434,0
20160810,163.45,163.60,162.01,162.19,1656141,0
20160811,162.20,164.25,161.93,163.86,1827689,0
20160812,162.67,163.37,162.07,163.25,1440839,0
20160815,163.87,165.84,163.80,165.55,2222188,0
20160816,164.99,166.76,164.72,165.65,2523774,0
20160817,165.94,166.32,164.74,165.67,2061908,0
20160818,165.34,166.56,164.63,166.06,1750624,0
20160819,165.36,166.90,164.50,166.23,1840878,0
20160822,166.00,166.91,164.89,166.26,1448111,0
20160823,167.00,167.85,165.98,166.08,1965548,0
20160824,165.78,166.70,164.85,165.30,2035311,0
20160825,165.08,166.04,164.61,165.90,1441362,0
20160826,166.76,168.07,165.36,165.97,2402214,0
20160829,166.60,167.86,166.15,166.87,2620945,0
20160830,166.69,169.51,166.44,169.37,2934067,0
20160831,169.25,170.24,167.47,169.46,3688209,0
20160901,170.00,170.07,166.66,168.51,2843274,0
20160902,168.52,169.74,167.90,169.18,1747492,0
20160906,168.72,169.79,167.47,169.33,2034947,0
20160907,168.70,170.21,168.65,169.67,1584347,0
20160908,169.35,171.88,168.71,171.66,3031625,0
20160909,170.83,172.42,168.51,168.57,3411750,0
20160912,167.01,171.67,166.23,171.06,2647877,0
20160913,168.54,169.97,166.38,167.00,2788205,0
20160914,167.00,167.86,165.59,166.16,1995901,0
20160915,165.78,168.76,165.76,168.08,1666130,0
20160916,167.85,168.05,165.61,166.00,4534927,0
20160919,167.34,168.31,165.68,166.21,2030742,0
20160920,167.68,168.28,166.39,166.47,1533159,0
20160921,167.42,168.28,165.93,167.03,2333687,0
20160922,168.45,169.33,167.70,168.02,2467664,0
20160923,167.75,168.10,165.05,165.13,3421183,0
20160926,163.83,163.97,161.00,161.48,2772196,0
20160927,160.72,163.45,159.82,162.89,2602686,0
20160928,163.34,163.79,161.68,163.45,1678107,0
20160929,163.38,163.96,157.77,158.95,3733830,0
20160930,159.95,162.41,157.80,161.27,4497189,0
20161003,160.50,161.72,160.25,161.07,2444718,0
20161004,161.24,164.15,161.23,162.27,2469912,0
20161005,163.32,166.57,163.01,166.40,2548215,0
20161006,167.18,167.29,164.82,167.15,2858217,0
20161007,167.50,169.98,166.24,169.83,3390244,0
20161010,170.52,171.75,170.10,171.04,2532001,0
20161011,169.84,170.87,167.91,169.04,2679967,0
20161012,169.04,169.99,168.30,169.30,2404792,0
20161013,167.60,167.63,165.51,167.42,2713705,0
20161014,171.60,172.95,169.11,170.52,5282325,0
20161017,170.50,171.27,168.45,169.00,3061380,0
20161018,172.01,173.47,171.10,172.63,4482486,0
20161019,173.37,175.68,173.18,174.51,3676036,0
20161020,174.00,175.79,173.80,174.51,2471135,0
20161021,172.84,174.90,172.51,174.67,2004401,0
20161024,175.50,175.79,174.35,175.12,1943200,0
20161025,175.04,175.96,174.64,175.55,2423299,0
20161026,174.79,177.90,173.93,177.07,2533800,0
20161027,178.19,178.85,176.57,177.75,3021949,0
20161028,178.51,178.51,175.46,177.14,2042775,0
20161031,177.68,178.50,177.23,178.24,1828180,0
20161101,179.00,179.18,176.61,178.06,2900633,0
20161102,177.07,177.50,176.07,176.58,2104770,0
20161103,176.77,177.97,176.21,176.21,1972746,0
20161104,176.33,177.34,174.73,175.92,1846465,0
20161107,179.00,181.50,179.00,181.48,3338783,0
20161108,180.11,182.68,178.46,181.92,2654416,0
20161109,185.00,193.54,183.45,192.63,7823835,0
20161110,194.53,204.67,194.00,200.87,11345422,0
20161111,198.25,205.00,198.25,203.94,6290179,0
20161114,204.15,211.77,204.15,209.18,8248097,0
20161115,206.56,211.20,205.17,211.19,4893793,0
20161116,207.35,208.08,204.83,206.26,5276156,0
20161117,206.26,209.69,205.67,209.63,3572432,0
20161118,209.87,212.07,209.72,210.35,4278161,0
20161121,211.46,211.69,209.18,211.08,2860229,0
20161122,211.36,211.95,209.89,211.11,2945664,0
20161123,211.50,213.41,209.37,212.31,3734360,0
